time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.radiation_type,.field_of_view,.min_range,.max_range,.range
2021/01/19/15:45:33.145642,1,1611081933,129123052,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:33.444893,2,1611081933,430174076,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:33.743413,3,1611081933,730174076,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:34.047032,4,1611081934,30174076,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:34.345936,5,1611081934,330174076,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:34.644750,6,1611081934,630174076,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:34.943456,7,1611081934,930174076,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:35.247148,8,1611081935,230174076,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:35.545875,9,1611081935,530174076,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:35.845238,10,1611081935,828803096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:36.144356,11,1611081936,128803096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:36.447421,12,1611081936,428803096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:36.746498,13,1611081936,728803096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:37.045413,14,1611081937,28803096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:37.344638,15,1611081937,328803096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:37.647734,16,1611081937,628803096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:37.946438,17,1611081937,928803096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:38.245169,18,1611081938,228803096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:38.544561,19,1611081938,537921096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:38.847860,20,1611081938,837921096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:39.147036,21,1611081939,137921096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:39.445956,22,1611081939,437921096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:39.745121,23,1611081939,737921096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:40.048161,24,1611081940,38921096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:40.347078,25,1611081940,337921096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:40.646322,26,1611081940,637921096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:40.945274,27,1611081940,928214101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:41.244427,28,1611081941,228214101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:41.547313,29,1611081941,528214101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:41.846575,30,1611081941,828214101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:42.145565,31,1611081942,128214101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:42.444663,32,1611081942,428214101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:42.743587,33,1611081942,728214101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:43.046790,34,1611081943,28214101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:43.345136,35,1611081943,329438070,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:43.644840,36,1611081943,629438070,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:43.943934,37,1611081943,929438070,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:44.246984,38,1611081944,229438070,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:44.546040,39,1611081944,529438070,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:44.844991,40,1611081944,829438070,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:45.144265,41,1611081945,129438070,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:45.447204,42,1611081945,429438070,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:45.746370,43,1611081945,729438070,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:46.045281,44,1611081946,39542892,/ultrasound_2,0,0.259999990463,20.0,600.0,205.0
2021/01/19/15:45:46.344264,45,1611081946,339542892,/ultrasound_2,0,0.259999990463,20.0,600.0,205.0
2021/01/19/15:45:46.647442,46,1611081946,639542892,/ultrasound_2,0,0.259999990463,20.0,600.0,205.0
2021/01/19/15:45:46.946490,47,1611081946,939542892,/ultrasound_2,0,0.259999990463,20.0,600.0,205.0
2021/01/19/15:45:47.245528,48,1611081947,239542892,/ultrasound_2,0,0.259999990463,20.0,600.0,205.0
2021/01/19/15:45:47.544691,49,1611081947,539542892,/ultrasound_2,0,0.259999990463,20.0,600.0,205.0
2021/01/19/15:45:47.847781,50,1611081947,839542892,/ultrasound_2,0,0.259999990463,20.0,600.0,205.0
2021/01/19/15:45:48.146726,51,1611081948,139542892,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:48.445182,52,1611081948,429290105,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:48.744700,53,1611081948,729290105,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:49.047988,54,1611081949,29290105,/ultrasound_2,0,0.259999990463,20.0,600.0,200.0
2021/01/19/15:45:49.347080,55,1611081949,329290105,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:49.646178,56,1611081949,630290105,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:49.945132,57,1611081949,929290105,/ultrasound_2,0,0.259999990463,20.0,600.0,205.0
2021/01/19/15:45:50.244283,58,1611081950,229290105,/ultrasound_2,0,0.259999990463,20.0,600.0,198.0
2021/01/19/15:45:50.547149,59,1611081950,529290105,/ultrasound_2,0,0.259999990463,20.0,600.0,198.0
2021/01/19/15:45:50.846344,60,1611081950,831100107,/ultrasound_2,0,0.259999990463,20.0,600.0,203.0
2021/01/19/15:45:51.145347,61,1611081951,131100107,/ultrasound_2,0,0.259999990463,20.0,600.0,203.0
2021/01/19/15:45:51.444336,62,1611081951,431100107,/ultrasound_2,0,0.259999990463,20.0,600.0,203.0
2021/01/19/15:45:51.743594,63,1611081951,731100107,/ultrasound_2,0,0.259999990463,20.0,600.0,203.0
2021/01/19/15:45:52.046634,64,1611081952,31100107,/ultrasound_2,0,0.259999990463,20.0,600.0,378.0
2021/01/19/15:45:52.345481,65,1611081952,331100107,/ultrasound_2,0,0.259999990463,20.0,600.0,203.0
2021/01/19/15:45:52.644473,66,1611081952,631100107,/ultrasound_2,0,0.259999990463,20.0,600.0,199.0
2021/01/19/15:45:52.943753,67,1611081952,931100107,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:53.246902,68,1611081953,231100107,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:53.545347,69,1611081953,530255924,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:53.844601,70,1611081953,830255924,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:54.143985,71,1611081954,130255924,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:54.446598,72,1611081954,430255924,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:54.746196,73,1611081954,730255924,/ultrasound_2,0,0.259999990463,20.0,600.0,203.0
2021/01/19/15:45:55.045174,74,1611081955,30255924,/ultrasound_2,0,0.259999990463,20.0,600.0,194.0
2021/01/19/15:45:55.344060,75,1611081955,330255924,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:55.646746,76,1611081955,630255924,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:55.946443,77,1611081955,928664884,/ultrasound_2,0,0.259999990463,20.0,600.0,41.0
2021/01/19/15:45:56.245400,78,1611081956,228664884,/ultrasound_2,0,0.259999990463,20.0,600.0,24.0
2021/01/19/15:45:56.544208,79,1611081956,528664884,/ultrasound_2,0,0.259999990463,20.0,600.0,27.0
2021/01/19/15:45:56.847563,80,1611081956,828664884,/ultrasound_2,0,0.259999990463,20.0,600.0,27.0
2021/01/19/15:45:57.146715,81,1611081957,128664884,/ultrasound_2,0,0.259999990463,20.0,600.0,27.0
2021/01/19/15:45:57.445543,82,1611081957,428664884,/ultrasound_2,0,0.259999990463,20.0,600.0,26.0
2021/01/19/15:45:57.744545,83,1611081957,728664884,/ultrasound_2,0,0.259999990463,20.0,600.0,24.0
2021/01/19/15:45:58.047196,84,1611081958,28664884,/ultrasound_2,0,0.259999990463,20.0,600.0,23.0
2021/01/19/15:45:58.346847,85,1611081958,328664884,/ultrasound_2,0,0.259999990463,20.0,600.0,23.0
2021/01/19/15:45:58.645997,86,1611081958,629471107,/ultrasound_2,0,0.259999990463,20.0,600.0,59.0
2021/01/19/15:45:58.944781,87,1611081958,929471107,/ultrasound_2,0,0.259999990463,20.0,600.0,59.0
2021/01/19/15:45:59.248035,88,1611081959,230471107,/ultrasound_2,0,0.259999990463,20.0,600.0,59.0
2021/01/19/15:45:59.547101,89,1611081959,529471107,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:45:59.846039,90,1611081959,829471107,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:00.145030,91,1611081960,129471107,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:00.444093,92,1611081960,429471107,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:00.747296,93,1611081960,729471107,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:01.045703,94,1611081961,30363912,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:01.345402,95,1611081961,330363912,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:01.644452,96,1611081961,630363912,/ultrasound_2,0,0.259999990463,20.0,600.0,59.0
2021/01/19/15:46:01.943520,97,1611081961,930363912,/ultrasound_2,0,0.259999990463,20.0,600.0,194.0
2021/01/19/15:46:02.246635,98,1611081962,230363912,/ultrasound_2,0,0.259999990463,20.0,600.0,194.0
2021/01/19/15:46:02.545689,99,1611081962,530363912,/ultrasound_2,0,0.259999990463,20.0,600.0,194.0
2021/01/19/15:46:02.844535,100,1611081962,830363912,/ultrasound_2,0,0.259999990463,20.0,600.0,60.0
2021/01/19/15:46:03.143699,101,1611081963,130363912,/ultrasound_2,0,0.259999990463,20.0,600.0,60.0
2021/01/19/15:46:03.446931,102,1611081963,430363912,/ultrasound_2,0,0.259999990463,20.0,600.0,60.0
2021/01/19/15:46:03.746031,103,1611081963,728517951,/ultrasound_2,0,0.259999990463,20.0,600.0,59.0
2021/01/19/15:46:04.044765,104,1611081964,28517951,/ultrasound_2,0,0.259999990463,20.0,600.0,191.0
2021/01/19/15:46:04.343251,105,1611081964,328517951,/ultrasound_2,0,0.259999990463,20.0,600.0,59.0
2021/01/19/15:46:04.647164,106,1611081964,628517951,/ultrasound_2,0,0.259999990463,20.0,600.0,59.0
2021/01/19/15:46:04.946192,107,1611081964,928517951,/ultrasound_2,0,0.259999990463,20.0,600.0,60.0
2021/01/19/15:46:05.245237,108,1611081965,228517951,/ultrasound_2,0,0.259999990463,20.0,600.0,60.0
2021/01/19/15:46:05.544185,109,1611081965,528517951,/ultrasound_2,0,0.259999990463,20.0,600.0,60.0
2021/01/19/15:46:05.847440,110,1611081965,828517951,/ultrasound_2,0,0.259999990463,20.0,600.0,60.0
2021/01/19/15:46:06.146468,111,1611081966,128695096,/ultrasound_2,0,0.259999990463,20.0,600.0,60.0
2021/01/19/15:46:06.445486,112,1611081966,428695096,/ultrasound_2,0,0.259999990463,20.0,600.0,60.0
2021/01/19/15:46:06.744407,113,1611081966,728695096,/ultrasound_2,0,0.259999990463,20.0,600.0,60.0
2021/01/19/15:46:07.047672,114,1611081967,28695096,/ultrasound_2,0,0.259999990463,20.0,600.0,60.0
2021/01/19/15:46:07.346701,115,1611081967,328695096,/ultrasound_2,0,0.259999990463,20.0,600.0,60.0
2021/01/19/15:46:07.645656,116,1611081967,628695096,/ultrasound_2,0,0.259999990463,20.0,600.0,60.0
2021/01/19/15:46:07.944716,117,1611081967,928695096,/ultrasound_2,0,0.259999990463,20.0,600.0,60.0
2021/01/19/15:46:08.247846,118,1611081968,228695096,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:08.546910,119,1611081968,529194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:08.846011,120,1611081968,830194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:09.144998,121,1611081969,129194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:09.444030,122,1611081969,429194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:09.746957,123,1611081969,729194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:10.046169,124,1611081970,29194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:10.345280,125,1611081970,329194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:10.644219,126,1611081970,629194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:10.947240,127,1611081970,929194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:11.246550,128,1611081971,229194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:11.545475,129,1611081971,529194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:11.844467,130,1611081971,829194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:12.143510,131,1611081972,129194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:12.446685,132,1611081972,429194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:12.745791,133,1611081972,729194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:13.044798,134,1611081973,29194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:13.343833,135,1611081973,329194034,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:13.646903,136,1611081973,629124032,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:13.945368,137,1611081973,929124032,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:14.244964,138,1611081974,229124032,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:14.544012,139,1611081974,529124032,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:14.847143,140,1611081974,829124032,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:15.146250,141,1611081975,129124032,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:15.445136,142,1611081975,429124032,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:15.744233,143,1611081975,729124032,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:16.047509,144,1611081976,27402101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:16.346518,145,1611081976,327402101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:16.645468,146,1611081976,627402101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:16.944455,147,1611081976,927402101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:17.247683,148,1611081977,227402101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:17.546686,149,1611081977,527402101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:17.845739,150,1611081977,827402101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:18.144820,151,1611081978,127402101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:18.447940,152,1611081978,428402101,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:18.746932,153,1611081978,728910026,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:19.045556,154,1611081979,28910026,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:19.345052,155,1611081979,328910026,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:19.644110,156,1611081979,628910026,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:19.947062,157,1611081979,928910026,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:20.246303,158,1611081980,228910026,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:20.545343,159,1611081980,528910026,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:20.844272,160,1611081980,828910026,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:21.147336,161,1611081981,130447038,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:21.446518,162,1611081981,430447038,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:21.745646,163,1611081981,730447038,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:22.044571,164,1611081982,30447038,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:22.343662,165,1611081982,330447038,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:22.646753,166,1611081982,630447038,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:22.945834,167,1611081982,930447038,/ultrasound_2,0,0.259999990463,20.0,600.0,230.0
2021/01/19/15:46:23.244868,168,1611081983,230447038,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:23.543754,169,1611081983,528323060,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:23.846873,170,1611081983,828323060,/ultrasound_2,0,0.259999990463,20.0,600.0,205.0
2021/01/19/15:46:24.146111,171,1611081984,128323060,/ultrasound_2,0,0.259999990463,20.0,600.0,205.0
2021/01/19/15:46:24.445113,172,1611081984,428323060,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:24.744066,173,1611081984,728323060,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:25.046730,174,1611081985,28323060,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:25.346389,175,1611081985,328323060,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:25.645030,176,1611081985,628323060,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:25.944427,177,1611081985,928323060,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:26.247511,178,1611081986,229268079,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:26.546611,179,1611081986,529268079,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:26.845178,180,1611081986,829268079,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:27.144548,181,1611081987,129268079,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:27.447115,182,1611081987,429268079,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:27.746372,183,1611081987,729268079,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:28.045757,184,1611081988,30268079,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:28.344786,185,1611081988,329268079,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:28.643682,186,1611081988,627790050,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:28.947056,187,1611081988,927790050,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
2021/01/19/15:46:29.245906,188,1611081989,227790050,/ultrasound_2,0,0.259999990463,20.0,600.0,204.0
